stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
4545,4545,Lamar/Applegate,010500 LAMAR & APPLEGATE,30.374486,-97.690432,,https://www.capmetro.org/stopdetail/index.php?stop=4545,,,,0,Northeast,Mid-Block,LAMAR,APPLEGATE,26
4547,4547,11100 Lamar/Kramer,011100 LAMAR & KRAMER,30.379900,-97.687651,,https://www.capmetro.org/stopdetail/index.php?stop=4547,,,,0,Northwest,Nearside,LAMAR,KRAMER,206
4548,4548,Chinatown Station (NB),011001 LAMAR & KRAMER,30.379385,-97.687683,,https://www.capmetro.org/stopdetail/index.php?stop=4548,,,,0,Southeast,Nearside,LAMAR,KRAMER,26
4550,4550,Braker/Motheral,000600 BRAKER & MOTHERAL,30.380984,-97.684984,,https://www.capmetro.org/stopdetail/index.php?stop=4550,,,,0,Southeast,Mid-Block,BRAKER,MOTHERAL,124
4551,4551,314 Braker/Hornsby,000314 BRAKER & HORNSBY,30.380223,-97.683325,,https://www.capmetro.org/stopdetail/index.php?stop=4551,,,,0,Northeast,Nearside,BRAKER,HORNSBY,306
4553,4553,200 Braker/Oakwood,000200 BRAKER & OAKWOOD,30.378569,-97.679983,,https://www.capmetro.org/stopdetail/index.php?stop=4553,,,,0,Northeast,Nearside,BRAKER,OAKWOOD,295
4554,4554,700 Braker/Pollyanna,000700 BRAKER & POLLYANNA,30.377449,-97.677411,,https://www.capmetro.org/stopdetail/index.php?stop=4554,,,,0,Northwest,Farside,BRAKER,POLLYANNA,291
4557,4557,Cameron/Cross Park,008600 CAMERON & CROSS PARK,30.343606,-97.678835,,https://www.capmetro.org/stopdetail/index.php?stop=4557,,,,0,Southwest,Farside,CAMERON,CROSS PARK,218
4564,4564,1303 Rutland/Parkfield,001303 RUTLAND & PARKFIELD,30.369239,-97.705736,,https://www.capmetro.org/stopdetail/index.php?stop=4564,,,,0,Southwest,Nearside,RUTLAND,PARKFIELD,120
4568,4568,6205 Burnet/Romeria,006205 BURNET & ROMERIA,30.337430,-97.739310,,https://www.capmetro.org/stopdetail/index.php?stop=4568,,,,0,Northeast,Farside,BURNET,ROMERIA,8
4570,4570,Ohlen Station (NB),008303 BURNET & OHLEN,30.363467,-97.728784,,https://www.capmetro.org/stopdetail/index.php?stop=4570,,,,0,Northeast,Farside,BURNET,OHLEN,13
4571,4571,Burnet/Colfax,008600 BURNET & COLFAX,30.367566,-97.727715,,https://www.capmetro.org/stopdetail/index.php?stop=4571,,,,0,Southeast,Nearside,BURNET,COLFAX,13
4572,4572,Crossroads Station (NB),008831 BURNET & POLARIS,30.370976,-97.726817,,https://www.capmetro.org/stopdetail/index.php?stop=4572,,,,0,Northeast,Mid-Block,BURNET,POLARIS,13
4573,4573,Crossroads Station (SB),008830 BURNET & RESEARCH,30.371234,-97.727017,,https://www.capmetro.org/stopdetail/index.php?stop=4573,,,,0,Southwest,Mid-Block,BURNET,RESEARCH,191
4574,4574,Ohlen Station (SB),008314 BURNET & PENNY,30.363467,-97.729050,,https://www.capmetro.org/stopdetail/index.php?stop=4574,,,,0,Southwest,Mid-Block,BURNET,PENNY,193
4576,4576,Mesa/Paint Rock,7700 MESA & PAINT ROCK,30.366360,-97.761100,,https://www.capmetro.org/stopdetail/index.php?stop=4576,,,,0,Southwest,Mid-Block,MESA,PAINT ROCK,231
4578,4578,Burnet/Twin Oaks,006400 BURNET & TWIN OAKS,30.340324,-97.739058,,https://www.capmetro.org/stopdetail/index.php?stop=4578,,,,0,Southwest,Mid-Block,BURNET,TWIN OAKS,188
4579,4579,Burnet/Rockwood,008600 BURNET & ROCKWOOD,30.367142,-97.728061,,https://www.capmetro.org/stopdetail/index.php?stop=4579,,,,0,Southwest,Farside,BURNET,ROCKWOOD,193
4580,4580,Anderson/Gault,001220 ANDERSON & GAULT,30.350302,-97.718359,,https://www.capmetro.org/stopdetail/index.php?stop=4580,,,,0,Northeast,Nearside,ANDERSON,GAULT,299
4581,4581,Airport/Shady,000900 AIRPORT & SHADY,30.259004,-97.693424,,https://www.capmetro.org/stopdetail/index.php?stop=4581,,,,0,Southeast,Nearside,AIRPORT,SHADY,346
4582,4582,4814 Bolm/Calle Limon,004814 BOLM & CALLE LIMON,30.260813,-97.695311,,https://www.capmetro.org/stopdetail/index.php?stop=4582,,,,0,Northwest,Farside,BOLM,CALLE LIMON,297
4583,4583,Bolm/Shady,005100 BOLM & SHADY,30.259274,-97.692696,,https://www.capmetro.org/stopdetail/index.php?stop=4583,,,,0,Southeast,Farside,BOLM,SHADY,120
4584,4584,Bolm/Perry,005800 BOLM & PERRY,30.256478,-97.686767,,https://www.capmetro.org/stopdetail/index.php?stop=4584,,,,0,Southwest,Mid-Block,BOLM,PERRY,117
4585,4585,Levander/Airport,000000 LEVANDER & AIRPORT,30.252216,-97.691782,,https://www.capmetro.org/stopdetail/index.php?stop=4585,,,,0,Northeast,Mid-Block,LEVANDER,AIRPORT,353
4586,4586,400 Martin Luther King/Trinity,000400 MARTIN LUTHER KING & TRINITY,30.279666,-97.734311,,https://www.capmetro.org/stopdetail/index.php?stop=4586,,,,0,Northeast,Nearside,MARTIN LUTHER KING,TRINITY,288
4587,4587,Koenig/Arroyo Seca,001518 KOENIG & ARROYO SECA,30.332304,-97.734417,,https://www.capmetro.org/stopdetail/index.php?stop=4587,,,,0,Northeast,Nearside,KOENIG,ARROYO SECA,299
4588,4588,2607 Allandale/Cary,002607 ALLANDALE & CARY,30.335330,-97.747000,,https://www.capmetro.org/stopdetail/index.php?stop=4588,,,,0,Southwest,Nearside,ALLANDALE,CARY,67
4592,4592,Cameron/Glencrest,006100 CAMERON & GLENCREST,30.319114,-97.697490,,https://www.capmetro.org/stopdetail/index.php?stop=4592,,,,0,Southeast,Nearside,CAMERON,GLENCREST,44
4593,4593,801 Clyde Littlefield/Red River,000801 CLYDE LITTLEFIELD & RED RIVER,30.283302,-97.728684,,https://www.capmetro.org/stopdetail/index.php?stop=4593,,,,0,Southwest,Mid-Block,CLYDE LITTLEFIELD,RED RIVER,104
4598,4598,3100 IH 35/32nd,003100 IH 35 & 32ND,30.288443,-97.724030,,https://www.capmetro.org/stopdetail/index.php?stop=4598,,,,0,Southwest,Mid-Block,IH 35,32ND,208
4600,4600,1st/Bronco,020500 1ST & BRONCO,30.474202,-97.973709,,https://www.capmetro.org/stopdetail/index.php?stop=4600,,,,0,Southwest,Nearside,1ST,BRONCO,80
4601,4601,11400 Four Points/FM 620,011400 FOUR POINTS & FM 620,30.406022,-97.850793,,https://www.capmetro.org/stopdetail/index.php?stop=4601,,,,0,Northeast,Nearside,FOUR POINTS,FM 620,296
4602,4602,Martin Luther King/Scottsdale,004800 MARTIN LUTHER KING & SCOTTSDALE,30.286309,-97.678798,,https://www.capmetro.org/stopdetail/index.php?stop=4602,,,,0,Northwest,Farside,MARTIN LUTHER KING,SCOTTSDALE,265
4606,4606,Tannehill/Webberville,004700 TANNEHILL & WEBBERVILLE,30.284396,-97.670845,,https://www.capmetro.org/stopdetail/index.php?stop=4606,,,,0,Southwest,Mid-Block,TANNEHILL,WEBBERVILLE,229
4609,4609,Cameron/Ridgehaven,005700 CAMERON & RIDGEHAVEN,30.315381,-97.701860,,https://www.capmetro.org/stopdetail/index.php?stop=4609,,,,0,Northeast,Farside,CAMERON,RIDGEHAVEN,47
4610,4610,6400 North Hampton/Bristol,006400 NORTH HAMPTON & BRISTOL,30.313800,-97.681756,,https://www.capmetro.org/stopdetail/index.php?stop=4610,,,,0,Northeast,Mid-Block,NORTH HAMPTON,BRISTOL,238
4611,4611,4701 Loyola/Manor,004701 LOYOLA & MANOR,30.309468,-97.666739,,https://www.capmetro.org/stopdetail/index.php?stop=4611,,,,0,Southwest,Mid-Block,LOYOLA,MANOR,208
4612,4612,5627 Loyola/Millrace,005627 LOYOLA & MILLRACE,30.302822,-97.657453,,https://www.capmetro.org/stopdetail/index.php?stop=4612,,,,0,Southwest,Nearside,LOYOLA,MILLRACE,79
4613,4613,5911 Loyola/Crystalbrook,005911 LOYOLA & CRYSTALBROOK,30.302554,-97.653518,,https://www.capmetro.org/stopdetail/index.php?stop=4613,,,,0,Southwest,Nearside,LOYOLA,CRYSTALBROOK,118
4614,4614,Loyola/Johnny Morris SE Corner,006507 LOYOLA & JOHNNY MORRIS,30.299874,-97.647843,,https://www.capmetro.org/stopdetail/index.php?stop=4614,,,,0,Southeast,Farside,LOYOLA,JOHNNY MORRIS,119
4615,4615,Loyola/Johnny Morris NE Corner,006600 LOYOLA & JOHNNY MORRIS,30.299950,-97.647303,,https://www.capmetro.org/stopdetail/index.php?stop=4615,,,,0,Northeast,Nearside,LOYOLA,JOHNNY MORRIS,298
4617,4617,6809 Wentworth/Riverstone,006809 WENTWORTH & RIVERSTONE,30.294894,-97.630057,,https://www.capmetro.org/stopdetail/index.php?stop=4617,,,,0,Northeast,Mid-Block,WENTWORTH,RIVERSTONE,48
4619,4619,Colony Loop/Decker,008500 COLONY LOOP & DECKER,30.294341,-97.626330,,https://www.capmetro.org/stopdetail/index.php?stop=4619,,,,0,Southwest,Nearside,COLONY LOOP,DECKER,120
4626,4626,Slaughter/1st,000620 SLAUGHTER & 1ST,30.173762,-97.801170,,https://www.capmetro.org/stopdetail/index.php?stop=4626,,,,0,Northwest,Mid-Block,SLAUGHTER,1ST,297
4630,4630,1518 Barton Springs/Jessie,001518 BARTON SPRINGS & JESSIE,30.261763,-97.760486,,https://www.capmetro.org/stopdetail/index.php?stop=4630,,,,0,Northwest,Mid-Block,BARTON SPRINGS,JESSIE,288
4632,4632,11915 Stonehollow/Metric,011915 STONEHOLLOW & METRIC,30.401010,-97.704076,,https://www.capmetro.org/stopdetail/index.php?stop=4632,,,,0,Southwest,Mid-Block,STONEHOLLOW,METRIC,131
4634,4634,11877 Stonehollow/Gracy Farms,011877 STONEHOLLOW & GRACY FARMS,30.400791,-97.706942,,https://www.capmetro.org/stopdetail/index.php?stop=4634,,,,0,Southeast,Mid-Block,STONEHOLLOW,GRACY FARMS,62
4635,4635,11818 Stonehollow/Gracy Farms,011818 STONEHOLLOW & GRACY FARMS,30.400730,-97.707640,,https://www.capmetro.org/stopdetail/index.php?stop=4635,,,,0,Northeast,Nearside,STONEHOLLOW,GRACY FARMS,242
4638,4638,North Austin Med Center/C,012221 NORTH AUSTIN MED CENTER & C,30.412579,-97.706540,,https://www.capmetro.org/stopdetail/index.php?stop=4638,,,,0,Northwest,Nearside,NORTH AUSTIN MED CENTER,C,225
4639,4639,North Austin Med Center/B,012200 NORTH AUSTIN MED CENTER & PARK BEND,30.411096,-97.707519,,https://www.capmetro.org/stopdetail/index.php?stop=4639,,,,0,Northwest,Nearside,NORTH AUSTIN MED CENTER,PARK BEND,184
4640,4640,Gracy Farms/Burnet,002700 GRACY FARMS & BURNET,30.406953,-97.713766,,https://www.capmetro.org/stopdetail/index.php?stop=4640,,,,0,Southeast,Farside,GRACY FARMS,BURNET,128
4641,4641,Gracy Farms/Hobby Horse,002600 GRACY FARMS & HOBBY HORSE,30.404989,-97.712504,,https://www.capmetro.org/stopdetail/index.php?stop=4641,,,,0,Southwest,Nearside,GRACY FARMS,HOBBY HORSE,160
4646,4646,3505 Lamar/37th,003505 LAMAR & 37TH,30.303981,-97.743764,,https://www.capmetro.org/stopdetail/index.php?stop=4646,,,,0,Southeast,Nearside,LAMAR,37TH,30
4648,4648,Steck/Shoal Creek,003300 STECK & SHOAL CREEK,30.365507,-97.736934,,https://www.capmetro.org/stopdetail/index.php?stop=4648,,,,0,Southeast,Mid-Block,STECK,SHOAL CREEK,118
4649,4649,Steck/Daleview,003200 STECK & DALEVIEW,30.365892,-97.737465,,https://www.capmetro.org/stopdetail/index.php?stop=4649,,,,0,Northwest,Mid-Block,STECK,DALEVIEW,298
4650,4650,Balcones/Northland,005400 BALCONES & NORTHLAND,30.336960,-97.757560,,https://www.capmetro.org/stopdetail/index.php?stop=4650,,,,0,Southwest,Mid-Block,BALCONES,NORTHLAND,214
4651,4651,North Hills/Valleyside,3500 NORTH HILLS & VALLEYSIDE,30.349220,-97.754180,,https://www.capmetro.org/stopdetail/index.php?stop=4651,,,,0,Northwest,Farside,NORTH HILLS,VALLEYSIDE,303
4652,4652,3535 Greystone/Wood Hollow,003535 GREYSTONE & WOOD HOLLOW,30.358258,-97.751138,,https://www.capmetro.org/stopdetail/index.php?stop=4652,,,,0,Southwest,Nearside,GREYSTONE,WOOD HOLLOW,85
4654,4654,10135 Lake Creek/US 183,010135 LAKE CREEK & US 183,30.462312,-97.791684,,https://www.capmetro.org/stopdetail/index.php?stop=4654,,,,0,Southeast,Mid-Block,LAKE CREEK,US 183,49
4655,4655,10007 Lake Creek/Pecan Park,010007 LAKE CREEK & PECAN PARK,30.467978,-97.787873,,https://www.capmetro.org/stopdetail/index.php?stop=4655,,,,0,Southeast,Mid-Block,LAKE CREEK,PECAN PARK,328
4656,4656,Lake Creek/FM 620,009900 LAKE CREEK & FM 620,30.468862,-97.789255,,https://www.capmetro.org/stopdetail/index.php?stop=4656,,,,0,Southwest,Mid-Block,LAKE CREEK,FM 620,139
4657,4657,Museum Station (NB),001617 LAVACA & 17TH,30.279300,-97.741190,,https://www.capmetro.org/stopdetail/index.php?stop=4657,,,,0,Southeast,Nearside,LAVACA,17TH,18
4658,4658,Jollyville/Balcones Woods,011100 JOLLYVILLE & BALCONES WOODS,30.407651,-97.747776,,https://www.capmetro.org/stopdetail/index.php?stop=4658,,,,0,Southeast,Nearside,JOLLYVILLE,BALCONES WOODS,3
4659,4659,Balcones Woods/Research,005100 BALCONES WOODS & RESEARCH,30.407777,-97.747021,,https://www.capmetro.org/stopdetail/index.php?stop=4659,,,,0,Northwest,Mid-Block,BALCONES WOODS,RESEARCH,270
4667,4667,4609 12th/Springdale,004609 12TH & SPRINGDALE,30.278604,-97.686295,,https://www.capmetro.org/stopdetail/index.php?stop=4667,,,,0,Southeast,Mid-Block,12TH,SPRINGDALE,119
4668,4668,12th/Luna,3900 12TH & LUNA,30.278280,-97.690770,,https://www.capmetro.org/stopdetail/index.php?stop=4668,,,,0,Southwest,Nearside,12TH,LUNA,80
4670,4670,3500 12th/Greenwood,003500 12TH & GREENWOOD,30.277482,-97.696869,,https://www.capmetro.org/stopdetail/index.php?stop=4670,,,,0,Northeast,Nearside,12TH,GREENWOOD,260
4671,4671,13701 McCallen/Center Ridge,013701 MCCALLEN & CENTER RIDGE,30.417607,-97.661907,,https://www.capmetro.org/stopdetail/index.php?stop=4671,,,,0,Northeast,Mid-Block,MCCALLEN,CENTER RIDGE,32
4672,4672,12801 McCallen/Parmer,012801 MCCALLEN & PARMER,30.405922,-97.663623,,https://www.capmetro.org/stopdetail/index.php?stop=4672,,,,0,Northeast,Farside,MCCALLEN,PARMER,12
4682,4682,Braker/Burnet NW Corner,002900 BRAKER & BURNET,30.391615,-97.723148,,https://www.capmetro.org/stopdetail/index.php?stop=4682,,,,0,Northwest,Farside,BRAKER,BURNET,285
4688,4688,Research/Hamilton,010900 RESEARCH & HAMILTON,30.401655,-97.745247,,https://www.capmetro.org/stopdetail/index.php?stop=4688,,,,0,Southeast,Nearside,RESEARCH,HAMILTON,5
4690,4690,Research/Technology,12655 RESEARCH & TECHNOLOGY,30.432660,-97.765360,,https://www.capmetro.org/stopdetail/index.php?stop=4690,,,,0,Northwest,Mid-Block,RESEARCH,TECHNOLOGY,298
4691,4691,Research/Burnet,009030 RESEARCH & BURNET,30.372280,-97.725350,,https://www.capmetro.org/stopdetail/index.php?stop=4691,,,,0,Southeast,Farside,RESEARCH,BURNET,118
4692,4692,Riverside/Airport Commerce,007403 RIVERSIDE & AIRPORT COMMERCE,30.220133,-97.693126,,https://www.capmetro.org/stopdetail/index.php?stop=4692,,,,0,Northwest,Mid-Block,RIVERSIDE,AIRPORT COMMERCE,302
4696,4696,11300 Lamar/Braker,011300 LAMAR & BRAKER,30.382734,-97.686052,,https://www.capmetro.org/stopdetail/index.php?stop=4696,,,,0,Northwest,Nearside,LAMAR,BRAKER,206
4697,4697,Lamar/Northbend,11606 LAMAR & NORTHBEND,30.385310,-97.684730,,https://www.capmetro.org/stopdetail/index.php?stop=4697,,,,0,Northwest,Nearside,LAMAR,NORTHBEND,201
4698,4698,Lamar/Little Oak,11900 LAMAR & LITTLE OAK,30.388570,-97.683370,,https://www.capmetro.org/stopdetail/index.php?stop=4698,,,,0,Southwest,Farside,LAMAR,LITTLE OAK,200
4699,4699,Lamar/Yager,012301 LAMAR & YAGER,30.402463,-97.678967,,https://www.capmetro.org/stopdetail/index.php?stop=4699,,,,0,Northeast,Farside,LAMAR,YAGER,6
4703,4703,1600 Centre Creek/Rutherford,001600 CENTRE CREEK & RUTHERFORD,30.335382,-97.680260,,https://www.capmetro.org/stopdetail/index.php?stop=4703,,,,0,Northeast,Nearside,CENTRE CREEK,RUTHERFORD,251
4704,4704,1605 Centre Creek/Rutherford,001605 CENTRE CREEK & RUTHERFORD,30.335254,-97.679970,,https://www.capmetro.org/stopdetail/index.php?stop=4704,,,,0,Southeast,Farside,CENTRE CREEK,RUTHERFORD,68
4706,4706,Fisher-Rosemount Systems,001514 RUTHERFORD & CAMERON,30.336920,-97.682230,,https://www.capmetro.org/stopdetail/index.php?stop=4706,,,,0,Northeast,Mid-Block,RUTHERFORD,CAMERON,300
4707,4707,7911 Cameron/Anderson,007911 CAMERON & ANDERSON,30.334850,-97.684710,,https://www.capmetro.org/stopdetail/index.php?stop=4707,,,,0,Northeast,Mid-Block,CAMERON,ANDERSON,28
4708,4708,7401 Cameron/Coronado Hills,007401 CAMERON & CORONADO HILLS,30.329295,-97.690041,,https://www.capmetro.org/stopdetail/index.php?stop=4708,,,,0,Northeast,Farside,CAMERON,CORONADO HILLS,32
4709,4709,7209 Cameron/St Johns,007209 CAMERON & ST JOHNS,30.326543,-97.691840,,https://www.capmetro.org/stopdetail/index.php?stop=4709,,,,0,Northeast,Mid-Block,CAMERON,ST JOHNS,29
4712,4712,1016 Camino La Costa/La Posada,001016 CAMINO LA COSTA & LA POSADA,30.327108,-97.702019,,https://www.capmetro.org/stopdetail/index.php?stop=4712,,,,0,Northeast,Mid-Block,CAMINO LA COSTA,LA POSADA,351
4713,4713,801 St Johns/Bennett,000801 ST JOHNS & BENNETT,30.331120,-97.700600,,https://www.capmetro.org/stopdetail/index.php?stop=4713,,,,0,Southwest,Nearside,ST JOHNS,BENNETT,118
4720,4720,8100 Cameron Road,008100 RUTHERFORD & CAMERON,30.337710,-97.684370,,https://www.capmetro.org/stopdetail/index.php?stop=4720,,,,0,Southwest,Mid-Block,RUTHERFORD,CAMERON,120
4721,4721,1207 Rundberg/Teasdale,001207 RUNDBERG & TEASDALE,30.353725,-97.681067,,https://www.capmetro.org/stopdetail/index.php?stop=4721,,,,0,Southeast,Farside,RUNDBERG,TEASDALE,125
4723,4723,1037 Rundberg/Fiskville Cemetery,001037 RUNDBERG & FISKVILLE CEMETERY,30.355078,-97.683168,,https://www.capmetro.org/stopdetail/index.php?stop=4723,,,,0,Southwest,Nearside,RUNDBERG,FISKVILLE CEMETERY,128
4725,4725,9306 Georgian/Rundberg,009306 GEORGIAN & RUNDBERG,30.360445,-97.693759,,https://www.capmetro.org/stopdetail/index.php?stop=4725,,,,0,Southwest,Farside,GEORGIAN,RUNDBERG,208
4726,4726,1210 Rutland/Stonebridge,001210 RUTLAND & STONEBRIDGE,30.369040,-97.704860,,https://www.capmetro.org/stopdetail/index.php?stop=4726,,,,0,Northwest,Farside,RUTLAND,STONEBRIDGE,299
4727,4727,Rundberg/Singing Quail,001800 RUNDBERG & SINGING QUAIL,30.371433,-97.714218,,https://www.capmetro.org/stopdetail/index.php?stop=4727,,,,0,Northwest,Mid-Block,RUNDBERG,SINGING QUAIL,299
4728,4728,1830 Colony Creek/Northgate,001830 COLONY CREEK & NORTHGATE,30.369704,-97.716323,,https://www.capmetro.org/stopdetail/index.php?stop=4728,,,,0,Northwest,Mid-Block,COLONY CREEK,NORTHGATE,278
4729,4729,1729 Colony Creek/Northgate,001729 COLONY CREEK & NORTHGATE,30.369189,-97.715046,,https://www.capmetro.org/stopdetail/index.php?stop=4729,,,,0,Southeast,Mid-Block,COLONY CREEK,NORTHGATE,117
4730,4730,9030 Galewood/Colony Creek,009030 GALEWOOD & COLONY CREEK,30.367480,-97.715120,,https://www.capmetro.org/stopdetail/index.php?stop=4730,,,,0,Southwest,Mid-Block,GALEWOOD,COLONY CREEK,209
4731,4731,9029 Galewood/Colony Creek,009029 GALEWOOD & COLONY CREEK,30.367505,-97.714901,,https://www.capmetro.org/stopdetail/index.php?stop=4731,,,,0,Southeast,Mid-Block,GALEWOOD,COLONY CREEK,29
4732,4732,8910 Galewood/Payton Gin,008910 GALEWOOD & PAYTON GIN,30.366009,-97.716055,,https://www.capmetro.org/stopdetail/index.php?stop=4732,,,,0,Northwest,Mid-Block,GALEWOOD,PAYTON GIN,209
4733,4733,8919 Galewood/Payton Gin,008919 GALEWOOD & PAYTON GIN,30.366170,-97.715754,,https://www.capmetro.org/stopdetail/index.php?stop=4733,,,,0,Northeast,Mid-Block,GALEWOOD,PAYTON GIN,29
4734,4734,Ohlen/Research,001700 OHLEN & RESEARCH,30.362927,-97.719020,,https://www.capmetro.org/stopdetail/index.php?stop=4734,,,,0,Northwest,Mid-Block,OHLEN,RESEARCH,253
4737,4737,1204 38th Half/Hollywood,001204 38TH HALF & HOLLYWOOD,30.294262,-97.718216,,https://www.capmetro.org/stopdetail/index.php?stop=4737,,,,0,Northwest,Farside,38TH HALF,HOLLYWOOD,298
4738,4738,38th Half/Lafayette,001400 38TH HALF & LAFAYETTE,30.292990,-97.715980,,https://www.capmetro.org/stopdetail/index.php?stop=4738,,,,0,Northeast,Mid-Block,38TH HALF,LAFAYETTE,301
4742,4742,4311 Springdale/Martin Luther King,004311 SPRINGDALE & MARTIN LUTHER KING,30.286366,-97.682192,,https://www.capmetro.org/stopdetail/index.php?stop=4742,,,,0,Northeast,Farside,SPRINGDALE,MARTIN LUTHER KING,29
4743,4743,4609 Springdale/Touchstone,004609 SPRINGDALE & TOUCHSTONE,30.289398,-97.680250,,https://www.capmetro.org/stopdetail/index.php?stop=4743,,,,0,Northeast,Farside,SPRINGDALE,TOUCHSTONE,30
4748,4748,Berkman/US 290 SW Corner,006800 BERKMAN & US 290,30.319884,-97.689190,,https://www.capmetro.org/stopdetail/index.php?stop=4748,,,,0,Southwest,Farside,BERKMAN,US 290,191
4751,4751,4911 Manchaca/Jones,004911 MANCHACA & JONES,30.222511,-97.792945,,https://www.capmetro.org/stopdetail/index.php?stop=4751,,,,0,Northeast,Farside,MANCHACA,JONES,29
4753,4753,9101 Burnet/Research,009101 BURNET & RESEARCH,30.374709,-97.725908,,https://www.capmetro.org/stopdetail/index.php?stop=4753,,,,0,Northeast,Mid-Block,BURNET,RESEARCH,9
4754,4754,Burnet/Waterford Center,009200 BURNET & WATERFORD CENTER,30.375734,-97.725963,,https://www.capmetro.org/stopdetail/index.php?stop=4754,,,,0,Southwest,Mid-Block,BURNET,WATERFORD CENTER,191
4755,4755,Burnet/McNeil,009800 BURNET & MCNEIL,30.382365,-97.724197,,https://www.capmetro.org/stopdetail/index.php?stop=4755,,,,0,Northeast,Mid-Block,BURNET,MCNEIL,11
4756,4756,10000 Burnet/Rutland,010000 BURNET & RUTLAND,30.383600,-97.724190,,https://www.capmetro.org/stopdetail/index.php?stop=4756,,,,0,Northwest,Nearside,BURNET,RUTLAND,191
4757,4757,9525 Burnet/Longhorn,009525 BURNET & LONGHORN,30.379497,-97.724857,,https://www.capmetro.org/stopdetail/index.php?stop=4757,,,,0,Southeast,Nearside,BURNET,LONGHORN,11
4760,4760,10508 Burnet/Braker,010508 BURNET & BRAKER,30.389539,-97.722482,,https://www.capmetro.org/stopdetail/index.php?stop=4760,,,,0,Southwest,Mid-Block,BURNET,BRAKER,196
4761,4761,10701 Burnet/Braker,010701 BURNET & BRAKER,30.391796,-97.721477,,https://www.capmetro.org/stopdetail/index.php?stop=4761,,,,0,Northeast,Farside,BURNET,BRAKER,16
4763,4763,Braker/Seton Center,004316 BRAKER & SETON CENTER,30.400365,-97.742281,,https://www.capmetro.org/stopdetail/index.php?stop=4763,,,,0,Northeast,Nearside,BRAKER,SETON CENTER,279
4766,4766,11101 Burnet/Kramer,011101 BURNET & KRAMER,30.395802,-97.720073,,https://www.capmetro.org/stopdetail/index.php?stop=4766,,,,0,Northeast,Mid-Block,BURNET,KRAMER,17
4769,4769,10300 Metric/Energy,010300 METRIC & ENERGY,30.382764,-97.714259,,https://www.capmetro.org/stopdetail/index.php?stop=4769,,,,0,Southwest,Farside,METRIC,ENERGY,209
4770,4770,10301 Metric/Energy,010301 METRIC & ENERGY,30.382694,-97.714054,,https://www.capmetro.org/stopdetail/index.php?stop=4770,,,,0,Southeast,Nearside,METRIC,ENERGY,29
